NC Object Id,Promo name,Billing Offer Id,Status,OPTIK TV Tax Included Offer,Promo Categories,,,
9163135659101061360,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9163144229460151704,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9163144803221151715,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9163279587472626356,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9163340867998962488,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9164245825262427609,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9164391651805492557,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9164411083891317690,Service Agreement on High Speed,40786771,Active,N,[NULL],,,
9164421563967329072,Service Agreement on High Speed,40786771,Active,N,[NULL],,,
9164424538817732410,Service Agreement on High Speed,40786771,Active,N,[NULL],,,
9164427780355732455,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9164433639746595587,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9164473594655732515,Service Agreement on High Speed,40786771,Active,N,[NULL],,,
9164477647489685616,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9164480740197685642,Service Agreement on High Speed,40786771,Active,N,[NULL],,,
9164724793808653956,Service Agreement on High Speed,40786771,Active,N,[NULL],,,
9164750877368855173,Service Agreement on High Speed,40786771,Active,N,[NULL],,,
9164776996817855305,Service Agreement on High Speed,40786771,Active,N,[NULL],,,
9164777105567855308,Service Agreement on High Speed,40786771,Active,N,[NULL],,,
9164797762492279241,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9164921245738303446,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9164921609742303449,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9164930481832891008,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9164964299686303505,Service Agreement on High Speed,40786771,Active,N,Discounts,,,
9163650617215824463,Service Agreement on High Speed Internet,40786771,Active,N,Discounts,,,
9163651356941824466,Service Agreement on High Speed Internet,40786771,Active,N,Discounts,,,
9164777152779235032,Service Agreement on High Speed Internet & Optik,40786771,Active,N,[NULL],,,
9150228061313138077,Service Agreement on Home Phone,40786781,Active,N,Discounts,,,
9150228061313138081,Service Agreement on Home Phone,40786781,Active,N,Discounts,,,
9161395913999156675,Service Agreement on Rural Internet,40786771,Active,N,[NULL],,,
9161396668136156681,Service Agreement on Rural Internet,40786771,Active,N,[NULL],,,
9161396971893156688,Service Agreement on Rural Internet,40786771,Active,N,[NULL],,,
9163636623480824402,Service Agreement on Rural Internet,40786771,Active,N,[NULL],,,
9151731816513649427,Service Agreement on TELUS TV,40775691,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9150082892113470197,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Migration Service Agreements",,,
9150082897313470202,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Migration Service Agreements",,,
9150165510513181625,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9150227969213138041,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9150227989913138046,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9150227997613138051,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9150228008113138060,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9150228008113138064,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9150228008113138068,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9150228008113138072,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9150468786113165624,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9150469247113165869,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9150479612613177867,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9150491353813183521,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Migration Service Agreements",,,
9150491370613183526,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9150491380313183531,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9150491388613183536,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9150491396713183541,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9150491405313183546,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9150491413513183551,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9150491449613183556,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9150503369813190197,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9150581005113199605,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9150581302913199748,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9150581402513199863,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9150581803313199975,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9150597646013199819,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9150629626113217856,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9150653065113246402,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9150653112913246474,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9150657344113250217,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9150691369313385768,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9150691977513387850,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9150691993913387867,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9150692230013388127,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9150692241213388252,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9150692260713388267,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9150692286213388298,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9150692332013388421,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9150692471913389345,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9150748122513689548,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9150859068113491885,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9150873728713503304,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9150883296913509004,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9150996223813502850,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9151471753413316850,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9151472752313318033,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9151480264613323491,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9151480287113323566,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9151480546413324321,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9151523884313376043,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9151524216413376943,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9151531282213382048,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9151541282413400865,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9151541561313401739,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9151548505513407143,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9151594006313899490,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9151594067313899500,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9151738806913653687,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9151739974313657557,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9151858580413218162,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9151919141413284909,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9151954376413313676,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9152094914213012143,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9152101635513017834,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9152562042813041043,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9152697798213574208,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9152698419413574843,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9152703633413141150,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9152757945113639922,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9152915282713768581,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9152915333713768735,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9152940697513788743,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9153008998513871072,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9153009502613871568,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9153034575213892618,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9153034575613892704,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9153034680013893321,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9153035016713893544,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9153035660513896127,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9153035678213896213,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9153041876513397092,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9153256727113860059,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9153415739413981480,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9153491243713303884,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9153523767213320529,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9153553057413151729,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9153585182213373609,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9153619974913455378,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9153647364313470569,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9153653337313473541,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9153822878313680477,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9153974740713607375,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9153983722513615406,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9154252954313818259,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9154253029913818328,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9154253096113818501,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9154253222013818613,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9154268662113836263,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9154331122213968768,Service Agreement on TELUS TV,40786761,Active,Y,[NULL],,,
9154425778113505341,Service Agreement on TELUS TV,40786761,Active,Y,Value Based Stackability Discounts,,,
9154560597613899784,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9154764355213439906,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9155352401713907498,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9155521888013234114,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9155531799513040847,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9155583023113200347,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9155584511013201952,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9155607456013390718,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9155711127113468341,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9155711146713468658,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9155726660413478671,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9155726667913478796,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9155728708613482179,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9155771776113907970,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9155777902413910694,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9155882804513436549,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9155945582613488468,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9155952154013995011,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9156100635613171250,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9156255393713992893,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9156299503913068790,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9156377023113145652,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9156379487413076112,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9156379764113076463,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9156392952813161967,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9156401799213170771,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9156557631913300455,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9156632120913667272,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9156632836713668091,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9156695606713458145,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9156704137713464719,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9157576502913103239,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9157593175613121292,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9158024255213028887,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9158024672213029233,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9158205992413673889,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9158665922513039019,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9158675548313043746,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9158678710413045555,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9158678872313045692,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9158679368613046317,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9158679520113046621,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9158765335413615509,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9158765506713623911,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9158920855013764698,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9158922833013765953,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9159076223013145262,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9159333657713146350,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9159342468813152912,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9159598242113794766,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9159600232613820792,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9159600431213822823,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9159606108013847096,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9159997856013960074,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9160003113513174753,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9160004396413177347,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9160005339513179703,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9160005340313179781,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9160005341013179905,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9160007108313181668,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9160008778713185468,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9160132066213290528,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9160132136213290735,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9160481232013744982,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9160489138413753288,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9160740793513913127,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9160756980013921961,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9160757696113960800,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9160758398113923978,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9160758855913924406,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9160760348513925483,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9160760623013925851,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9160778640613972179,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9160783800713938480,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9160790936213983513,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9160793781213985518,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9160793807913985767,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9160795262713988820,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9160795421013989040,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9161290921613794857,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9161327925313818809,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9161344547513790880,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9161940047213013962,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9161940240813014696,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9161940915813017135,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9161941002913017238,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9161941099013017764,Service Agreement on TELUS TV,40786761,Active,Y,"Discounts,Value Based Stackability Discounts",,,
9161942150113022914,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9161949961966434555,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9163030499237653776,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9163030991225769051,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9163031395801653785,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9163045690469415162,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9163135403190084660,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9163135659177061363,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9163144803358084738,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9163279587523581231,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9163340868003699844,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9163685685887622520,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9164921609947303451,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9164930482046891011,Service Agreement on TELUS TV,40786761,Active,Y,Discounts,,,
9162961378188222564,SmartHome Security  Mass Offer - $200 One Time Credit (Tax Included),41178291,Active,N,[NULL],,,
9163530164804808684,SmartHome Security $100 One-Time Credit (Tax Included),41178071,Active,N,Discounts,,,
9163391832183517373,SmartHome Security $50 One-Time Credit,41178061,Active,N,Discounts,,,
9163575248523350216,SmartHome Security $50 One-Time Credit (Tax Included),41178061,Active,N,Discounts,,,
9164687819225619719,SmartHome Security $50 One-Time Credit (Tax Included),41178061,Active,N,Discounts,,,
9164714996125653916,SmartHome Security $50 One-Time Credit (Tax Included),41178061,Active,N,Discounts,,,
9164732464740653985,SmartHome Security $50 One-Time Credit (Tax Included),41178061,Active,N,Discounts,,,
9164845131032650101,SmartHome Security $50 One-Time Credit (Tax Included),41178061,Active,N,Discounts,,,
9163106686052578035,SmartHome Security & MyCare - $50 One Time Credt (Tax Included),41178061,Active,N,Discounts,,,
9163106709330081965,SmartHome Security & Tech Referral - $50 One Time Credt (Tax Included),41178061,Active,N,Discounts,,,
9164681263436203640,SmartHome Security - $50 One Time Credt (Tax Included),41178061,Active,N,Discounts,,,
9164930447491891002,SmartHome Security - $50 One Time Credt (Tax Included),41178061,Active,N,Discounts,,,
9163160896328151744,SmartHome Security Move One-Time Credit - $100,41178071,Active,N,Discounts,,,
9163160928915084756,SmartHome Security Move One-Time Credit - $150,41178281,Active,N,Discounts,,,
9164239218576077245,SmartHome Security: Receive a $50 One-Time Credit (Tax Included),41178061,Active,N,Discounts,,,
9163418195457203791,Switch promotion SmartHome Security - $200 Off Monitored plans  (One Time Credit),41178291,Active,N,Discounts,,,
9163444995750000385,Switch promotion SmartHome Security - $200 Off Monitored plans  (One Time Credit),41178291,Active,N,Discounts,,,
9164739851309855041,TELUS Partnered Optik – TV Essentials,41220041,Active,Y,"Discounts,MDU Optik Partnered Offer",,,
9161733520972268654,[EOM Test] Coupon - Merlin release night - One-Time Discount - M,40884101,Active,N,Discounts,,,
9160407039813932476,[EOM Test] TV Coupon - May 21 MR - Discount - M,40858481,Active,Y,Discounts,,,
9161011304513573902,[EOM Test] Test Coupon only - Discount 2 - Modified August release,40883941,Active,N,Discounts,,,
9159076222913145232,[UOM Test] Discount on TV,40858481,Active,Y,Discounts,,,
9164793039242235072,$2 off Unlimited US and Canada for 12 Months,41217061,Grandfathered,N,Discounts,,,
9162265729018768079,4K PVR Mid Contract Rental Credit $15,40678711,Grandfathered,Y,[NULL],,,
9153917903813349202,Boost Wi-Fi Starter Pack $120 One Time Purchase Credit - Assure agents only,40893531,Grandfathered,N,"Discounts,Non Self-stackable Promotions,All Other Discounts",,,
9160675422213633905,ITSS 3354-Service Agreement on High Speed,40786771,Grandfathered,N,Discounts,,,
9160675273713633376,ITSS 3354-Service Agreement on High Speed - FIFA,40786771,Grandfathered,N,Discounts,,,
9160675422113633759,ITSS 3354-Service Agreement on TELUS TV - FIFA,40786761,Grandfathered,Y,Discounts,,,
9164800303681882392,Loyalty Internet $50 Off One Time Credit for Activation Charge,40884101,Grandfathered,N,Discounts,,,
9161299922839665397,Mobile & Home Fiber Promotion - $150 Off Home Phone (One Time Credit),41003301,Grandfathered,N,[NULL],,,
9161299933685665401,Mobile & Home Fiber Promotion - $150 Off Optik TV (One Time Credit),41074741,Grandfathered,Y,[NULL],,,
9154283781913031958,Pik TV One Time Credit - $30,40902591,Grandfathered,Y,[NULL],,,
9152800240613765059,Pik TV VOD credit - $7,40873591,Grandfathered,Y,[NULL],,,
9156303605313190930,Retention 2.0: HP Credit 12 MO - $2,41076071,Grandfathered,N,"Discounts,Non Self-stackable Promotions,Retention,Value Based Stackability Discounts",,,
9156312806613953621,Retention 2.0: HP Credit 24 MO - $2,41076081,Grandfathered,N,"Discounts,Non Self-stackable Promotions,Retention,Value Based Stackability Discounts",,,
9155704390513943483,Retention 2.0: HP Credit 3 MO - $2,40981001,Grandfathered,N,"Discounts,Non Self-stackable Promotions,Retention,Value Based Stackability Discounts",,,
9155711180913950590,Retention 2.0: HP Credit 6 MO - $2,40981041,Grandfathered,N,"Discounts,Non Self-stackable Promotions,Retention,Value Based Stackability Discounts",,,
9162484784853804579,Retention 2.0: HP LD Credit 12 MO (V1) - $7.50,40900571,Grandfathered,N,[NULL],,,
9162484770396380083,Retention 2.0: HP LD Credit 12 MO (V1)- $15,40900601,Grandfathered,N,[NULL],,,
9155410044813141825,Retention 2.0: HP LD Credit 3 MO (LD Philippines 100) - $15,40900551,Grandfathered,N,"Discounts,Non Self-stackable Promotions,Retention,Value Based Stackability Discounts",,,
9155409449713141392,Retention 2.0: HP LD Credit 3 MO (LD Philippines 100) - $7.50,40900551,Grandfathered,N,"Discounts,Non Self-stackable Promotions,Retention,Value Based Stackability Discounts",,,
9162484767726380080,Retention 2.0: HP LD Credit 3 MO - $7.50,40833991,Grandfathered,N,[NULL],,,
9155409889413141715,Retention 2.0: HP LD Credit 6 MO (LD Philippines 100) - $15,40900591,Grandfathered,N,"Discounts,Non Self-stackable Promotions,Retention,Value Based Stackability Discounts",,,
9161224004613222775,Retention 2.0: HP LD Credit 6 MO (LD Philippines 100) - $15,40900591,Grandfathered,N,"Discounts,Non Self-stackable Promotions,Retention,Value Based Stackability Discounts",,,
9155409633113141499,Retention 2.0: HP LD Credit 6 MO (LD Philippines 100) - $7.50,40900561,Grandfathered,N,"Discounts,Non Self-stackable Promotions,Retention,Value Based Stackability Discounts",,,
9162484786136804580,Retention 2.0: HP LD Credit 6 MO (V1)- $15,40900591,Grandfathered,N,[NULL],,,
9155409879413141710,Retention 2.0: HP LD Credit Ongoing (LD Philippines 100) - $7.50,40900581,Grandfathered,N,"Discounts,Non Self-stackable Promotions,Retention,Value Based Stackability Discounts",,,
9162484765768380079,Retention 2.0: HP LD Credit Ongoing (V1) - $7.50,40900581,Grandfathered,N,[NULL],,,
9155410057813141830,Retention 2.0: HP LD Credit ongoing (LD Philippines 100) - $15,40900611,Grandfathered,N,"Discounts,Non Self-stackable Promotions,Retention,Value Based Stackability Discounts",,,
9162485610282737048,Retention 2.0: HP LD Credit ongoing (v1) - $15,40900611,Grandfathered,N,[NULL],,,
9162166160773176493,Retention 2.0: HP LD World 60 Credit 12 MO - $5,41134841,Grandfathered,N,[NULL],,,
9162166219397524032,Retention 2.0: HP LD World 60 Credit 24 MO - $5,41134041,Grandfathered,N,[NULL],,,
9162166278477524033,Retention 2.0: HS Credit 12 MO - $15,40761601,Grandfathered,N,[NULL],,,
9162166358734604418,Retention 2.0: HS Credit 12 MO - $20,40761721,Grandfathered,N,[NULL],,,
9162171155487176498,Retention 2.0: HS Credit 12 MO - $25,40761841,Grandfathered,N,[NULL],,,
9162171006152176497,Retention 2.0: HS Credit 12 MO - $30,40762051,Grandfathered,N,[NULL],,,
9162170888545524038,Retention 2.0: HS Credit 12 MO - $35,40762351,Grandfathered,N,[NULL],,,
9152222266513216902,Retention 2.0: HS Credit 15 MO - $10,40858491,Grandfathered,Y,Discounts,,,
9152222267013216906,Retention 2.0: HS Credit 15 MO - $20,40858491,Grandfathered,Y,Discounts,,,
9152222267013216910,Retention 2.0: HS Credit 15 MO - $30,40858491,Grandfathered,Y,Discounts,,,
9152222267013216914,Retention 2.0: HS Credit 15 MO - $35,40858491,Grandfathered,Y,Discounts,,,
9152222267013216918,Retention 2.0: HS Credit 15 MO - $5,40858491,Grandfathered,Y,Discounts,,,
9152222267013216922,Retention 2.0: HS Credit 18 MO - $10,40858501,Grandfathered,Y,Discounts,,,
9152222267013216926,Retention 2.0: HS Credit 18 MO - $20,40858501,Grandfathered,Y,Discounts,,,
